N,E,psi,u,v,r
497.082,-167.877,-2.77556,0.000458149,0,0,
497.865,-167.562,-2.80719,0.000586052,0,0,
497.865,-167.562,-2.80719,0.000586052,0,0,
497.429,-167.643,-2.76535,0.000524663,0,0,
497.429,-167.643,-2.76535,0.000524663,0,0,
497.696,-167.929,-2.79694,0.000586052,0,0,
497.696,-167.929,-2.79694,0.000586052,0,0,
497.987,-167.406,-2.79821,-4.23083e-05,0,0,
497.987,-167.406,-2.79821,-4.23083e-05,0,0,
498.055,-167.376,-2.80265,0.00036374,0,0,
498.055,-167.376,-2.80265,0.00036374,0,0,
496.815,-167.532,-2.79087,0.000458149,0,0,
496.815,-167.532,-2.79087,0.000458149,0,0,
497.499,-167.428,-2.80846,0.00036374,0,0,
497.499,-167.428,-2.80846,0.00036374,0,0,
497.331,-167.42,-2.76934,-0.000361516,0,0,
497.331,-167.42,-2.76934,-0.000361516,0,0,
497.553,-167.301,-2.79505,-4.23083e-05,0,0,
497.553,-167.301,-2.79505,-4.23083e-05,0,0,
497.586,-167.519,-2.80216,-4.23083e-05,0,0,
497.586,-167.519,-2.80216,-4.23083e-05,0,0,
497.504,-166.842,-2.78386,-0.000266416,0,0,
497.504,-166.842,-2.78386,-0.000266416,0,0,
497.565,-167.445,-2.80246,0.00036374,0,0,
497.565,-167.445,-2.80246,0.00036374,0,0,
497.699,-166.907,-2.79516,-0.000266416,0,0,
497.699,-166.907,-2.79516,-0.000266416,0,0,
497.255,-167.622,-2.76748,0.000524663,0,0,
497.255,-167.622,-2.76748,0.000524663,0,0,
497.557,-167.66,-2.79639,0.00036374,0,0,
497.557,-167.66,-2.79639,0.00036374,0,0,
497.813,-167.384,-2.80035,-4.23083e-05,0,0,
497.813,-167.384,-2.80035,-4.23083e-05,0,0,
497.853,-166.969,-2.79329,-0.000266416,0,0,
497.853,-166.969,-2.79329,-0.000266416,0,0,
497.409,-167.683,-2.76561,0.000524663,0,0,
497.409,-167.683,-2.76561,0.000524663,0,0,
497.676,-167.969,-2.7972,0.000586052,0,0,
497.676,-167.969,-2.7972,0.000586052,0,0,
497.967,-167.445,-2.79847,-4.23083e-05,0,0,
497.967,-167.445,-2.79847,-4.23083e-05,0,0,
497.285,-167.403,-2.79742,0.00036374,0,0,
497.285,-167.403,-2.79742,0.00036374,0,0,
497.54,-167.126,-2.80137,-4.23083e-05,0,0,
497.54,-167.126,-2.80137,-4.23083e-05,0,0,
497.479,-167.468,-2.80872,0.00036374,0,0,
497.479,-167.468,-2.80872,0.00036374,0,0,
497.615,-167.122,-2.76964,-0.000361516,0,0,
497.615,-167.122,-2.76964,-0.000361516,0,0,
497.578,-167.746,-2.80119,0.000586052,0,0,
497.578,-167.746,-2.80119,0.000586052,0,0,
497.775,-167.345,-2.8027,0.00036374,0,0,
497.775,-167.345,-2.8027,0.00036374,0,0,
497.546,-167.11,-2.77385,-0.000266416,0,0,
497.546,-167.11,-2.77385,-0.000266416,0,0,
497.705,-167.502,-2.80648,0.000586052,0,0,
497.705,-167.502,-2.80648,0.000586052,0,0,
497.269,-167.584,-2.76464,0.000524663,0,0,
497.269,-167.584,-2.76464,0.000524663,0,0,
497.536,-167.87,-2.79623,0.000586052,0,0,
497.536,-167.87,-2.79623,0.000586052,0,0,
497.827,-167.346,-2.7975,-4.23083e-05,0,0,
497.827,-167.346,-2.7975,-4.23083e-05,0,0,
497.765,-167.687,-2.80485,0.00036374,0,0,
497.765,-167.687,-2.80485,0.00036374,0,0,
497.778,-166.887,-2.78631,-0.000266416,0,0,
497.778,-166.887,-2.78631,-0.000266416,0,0,
497.838,-167.49,-2.80491,0.00036374,0,0,
497.838,-167.49,-2.80491,0.00036374,0,0,
497.609,-167.255,-2.77606,-0.000266416,0,0,
497.609,-167.255,-2.77606,-0.000266416,0,0,
497.763,-167.734,-2.79441,-4.23083e-05,0,0,
497.763,-167.734,-2.79441,-4.23083e-05,0,0,
497.923,-167.297,-2.79929,0.000797768,0,0,
497.923,-167.297,-2.79929,0.000797768,0,0,
497.965,-167.166,-2.79155,-0.000266416,0,0,
497.965,-167.166,-2.79155,-0.000266416,0,0,
496.749,-167.249,-2.79602,0.00139169,0,0,
496.749,-167.249,-2.79602,0.00139169,0,0,
497.66,-167.109,-2.8057,-4.23083e-05,0,0,
497.66,-167.109,-2.8057,-4.23083e-05,0,0,
497.095,-167.562,-2.76677,0.000524663,0,0,
497.095,-167.562,-2.76677,0.000524663,0,0,
497.797,-167.96,-2.80018,0.000316752,0,0,
497.797,-167.96,-2.80018,0.000316752,0,0,
497.652,-167.324,-2.79963,-4.23083e-05,0,0,
497.652,-167.324,-2.79963,-4.23083e-05,0,0,
497.72,-167.294,-2.80406,0.00036374,0,0,
497.72,-167.294,-2.80406,0.00036374,0,0,
497.249,-167.624,-2.7649,0.000524663,0,0,
497.249,-167.624,-2.7649,0.000524663,0,0,
497.516,-167.91,-2.79649,0.000586052,0,0,
497.516,-167.91,-2.79649,0.000586052,0,0,
497.807,-167.386,-2.79776,-4.23083e-05,0,0,
497.807,-167.386,-2.79776,-4.23083e-05,0,0,
497.745,-167.727,-2.80511,0.00036374,0,0,
497.745,-167.727,-2.80511,0.00036374,0,0,
497.758,-166.927,-2.78657,-0.000266416,0,0,
497.758,-166.927,-2.78657,-0.000266416,0,0,
497.818,-167.53,-2.80517,0.00036374,0,0,
497.818,-167.53,-2.80517,0.00036374,0,0,
497.589,-167.294,-2.77632,-0.000266416,0,0,
497.589,-167.294,-2.77632,-0.000266416,0,0,
497.743,-167.774,-2.79467,-4.23083e-05,0,0,
497.743,-167.774,-2.79467,-4.23083e-05,0,0,
497.903,-167.337,-2.79956,0.000797768,0,0,
497.903,-167.337,-2.79956,0.000797768,0,0,
497.945,-167.206,-2.79181,-0.000266416,0,0,
497.945,-167.206,-2.79181,-0.000266416,0,0,
497.357,-167.04,-2.79052,-0.000266416,0,0,
497.357,-167.04,-2.79052,-0.000266416,0,0,
497.518,-166.887,-2.79471,-0.000266416,0,0,
497.518,-166.887,-2.79471,-0.000266416,0,0,
497.378,-167.265,-2.76707,-0.000361516,0,0,
497.378,-167.265,-2.76707,-0.000361516,0,0,
497.777,-168,-2.80044,0.000316752,0,0,
497.777,-168,-2.80044,0.000316752,0,0,
497.632,-167.364,-2.79989,-4.23083e-05,0,0,
497.632,-167.364,-2.79989,-4.23083e-05,0,0,
497.794,-167.211,-2.80409,-4.23083e-05,0,0,
497.794,-167.211,-2.80409,-4.23083e-05,0,0,
497.229,-167.663,-2.76516,0.000524663,0,0,
497.229,-167.663,-2.76516,0.000524663,0,0,
497.496,-167.949,-2.79675,0.000586052,0,0,
497.496,-167.949,-2.79675,0.000586052,0,0,
497.787,-167.426,-2.79802,-4.23083e-05,0,0,
497.787,-167.426,-2.79802,-4.23083e-05,0,0,
497.725,-167.767,-2.80537,0.00036374,0,0,
497.725,-167.767,-2.80537,0.00036374,0,0,
497.738,-166.967,-2.78684,-0.000266416,0,0,
497.738,-166.967,-2.78684,-0.000266416,0,0,
497.798,-167.57,-2.80543,0.00036374,0,0,
497.798,-167.57,-2.80543,0.00036374,0,0,
497.569,-167.334,-2.77658,-0.000266416,0,0,
497.569,-167.334,-2.77658,-0.000266416,0,0,
497.852,-167.443,-2.79202,-4.23083e-05,0,0,
497.852,-167.443,-2.79202,-4.23083e-05,0,0,
497.791,-167.784,-2.79937,0.00036374,0,0,
497.791,-167.784,-2.79937,0.00036374,0,0,
497.925,-167.246,-2.79207,-0.000266416,0,0,
497.925,-167.246,-2.79207,-0.000266416,0,0,
497.337,-167.08,-2.79078,-0.000266416,0,0,
497.337,-167.08,-2.79078,-0.000266416,0,0,
497.498,-166.927,-2.79497,-0.000266416,0,0,
497.498,-166.927,-2.79497,-0.000266416,0,0,
497.358,-167.304,-2.76734,-0.000361516,0,0,
497.358,-167.304,-2.76734,-0.000361516,0,0,
497.757,-168.04,-2.8007,0.000316752,0,0,
497.757,-168.04,-2.8007,0.000316752,0,0,
497.612,-167.404,-2.80016,-4.23083e-05,0,0,
497.612,-167.404,-2.80016,-4.23083e-05,0,0,
497.774,-167.251,-2.80435,-4.23083e-05,0,0,
497.774,-167.251,-2.80435,-4.23083e-05,0,0,
497.451,-167.139,-2.77574,-0.000266416,0,0,
497.451,-167.139,-2.77574,-0.000266416,0,0,
497.605,-167.618,-2.79409,-4.23083e-05,0,0,
497.605,-167.618,-2.79409,-4.23083e-05,0,0,
497.767,-167.465,-2.79828,-4.23083e-05,0,0,
497.767,-167.465,-2.79828,-4.23083e-05,0,0,
497.835,-167.436,-2.80272,0.00036374,0,0,
497.835,-167.436,-2.80272,0.00036374,0,0,
497.605,-167.2,-2.77387,-0.000266416,0,0,
497.605,-167.2,-2.77387,-0.000266416,0,0,
497.765,-167.593,-2.8065,0.000586052,0,0,
497.765,-167.593,-2.8065,0.000586052,0,0,
497.329,-167.674,-2.76465,0.000524663,0,0,
497.329,-167.674,-2.76465,0.000524663,0,0,
497.595,-167.96,-2.79624,0.000586052,0,0,
497.595,-167.96,-2.79624,0.000586052,0,0,
497.886,-167.437,-2.79752,-4.23083e-05,0,0,
497.886,-167.437,-2.79752,-4.23083e-05,0,0,
497.954,-167.407,-2.80195,0.00036374,0,0,
497.954,-167.407,-2.80195,0.00036374,0,0,
496.714,-167.563,-2.79017,0.000458149,0,0,
496.714,-167.563,-2.79017,0.000458149,0,0,
497.399,-167.459,-2.80776,0.00036374,0,0,
497.399,-167.459,-2.80776,0.00036374,0,0,
497.473,-166.886,-2.77896,-0.000361516,0,0,
497.473,-166.886,-2.77896,-0.000361516,0,0,
497.436,-167.509,-2.8105,0.000586052,0,0,
497.436,-167.509,-2.8105,0.000586052,0,0,
497.304,-167.254,-2.7687,-0.000361516,0,0,
497.304,-167.254,-2.7687,-0.000361516,0,0,
497.702,-167.989,-2.80206,0.000316752,0,0,
497.702,-167.989,-2.80206,0.000316752,0,0,
497.558,-167.353,-2.80152,-4.23083e-05,0,0,
497.558,-167.353,-2.80152,-4.23083e-05,0,0,
497.598,-166.938,-2.79447,-0.000266416,0,0,
497.598,-166.938,-2.79447,-0.000266416,0,0,
497.155,-167.653,-2.76679,0.000524663,0,0,
497.155,-167.653,-2.76679,0.000524663,0,0,
497.457,-167.691,-2.79569,0.00036374,0,0,
497.457,-167.691,-2.79569,0.00036374,0,0,
497.712,-167.415,-2.79965,-4.23083e-05,0,0,
497.712,-167.415,-2.79965,-4.23083e-05,0,0,
497.78,-167.385,-2.80408,0.00036374,0,0,
497.78,-167.385,-2.80408,0.00036374,0,0,
497.309,-167.714,-2.76492,0.000524663,0,0,
497.309,-167.714,-2.76492,0.000524663,0,0,
497.575,-168,-2.7965,0.000586052,0,0,
497.575,-168,-2.7965,0.000586052,0,0,
497.866,-167.476,-2.79778,-4.23083e-05,0,0,
497.866,-167.476,-2.79778,-4.23083e-05,0,0,
497.934,-167.447,-2.80221,0.00036374,0,0,
497.934,-167.447,-2.80221,0.00036374,0,0,
496.694,-167.603,-2.79043,0.000458149,0,0,
496.694,-167.603,-2.79043,0.000458149,0,0,
497.379,-167.499,-2.80803,0.00036374,0,0,
497.379,-167.499,-2.80803,0.00036374,0,0,
497.514,-167.153,-2.76895,-0.000361516,0,0,
497.514,-167.153,-2.76895,-0.000361516,0,0,
497.477,-167.777,-2.80049,0.000586052,0,0,
497.477,-167.777,-2.80049,0.000586052,0,0,
497.768,-167.253,-2.80176,-4.23083e-05,0,0,
497.768,-167.253,-2.80176,-4.23083e-05,0,0,
497.809,-166.838,-2.79471,-0.000266416,0,0,
497.809,-166.838,-2.79471,-0.000266416,0,0,
497.365,-167.552,-2.76703,0.000524663,0,0,
497.365,-167.552,-2.76703,0.000524663,0,0,
497.632,-167.838,-2.79862,0.000586052,0,0,
497.632,-167.838,-2.79862,0.000586052,0,0,
497.829,-167.438,-2.80013,0.00036374,0,0,
497.829,-167.438,-2.80013,0.00036374,0,0,
497.241,-167.272,-2.79884,0.00036374,0,0,
497.241,-167.272,-2.79884,0.00036374,0,0,
497.367,-167.366,-2.80571,-4.23083e-05,0,0,
497.367,-167.366,-2.80571,-4.23083e-05,0,0,
497.347,-166.917,-2.77714,-0.000361516,0,0,
497.347,-166.917,-2.77714,-0.000361516,0,0,
497.746,-167.652,-2.81051,0.000316752,0,0,
497.746,-167.652,-2.81051,0.000316752,0,0,
497.42,-166.72,-2.7772,-0.000361516,0,0,
497.42,-166.72,-2.7772,-0.000361516,0,0,
497.819,-167.455,-2.81056,0.000316752,0,0,
497.819,-167.455,-2.81056,0.000316752,0,0,
496.948,-167.425,-2.7669,0.000524663,0,0,
496.948,-167.425,-2.7669,0.000524663,0,0,
498.159,-167.804,-2.80568,0.000316752,0,0,
498.159,-167.804,-2.80568,0.000316752,0,0,
497.144,-166.893,-2.7884,-0.000266416,0,0,
497.144,-166.893,-2.7884,-0.000266416,0,0,
497.733,-167.485,-2.80858,0.000316752,0,0,
497.733,-167.485,-2.80858,0.000316752,0,0,
497.165,-167.118,-2.76496,-0.000361516,0,0,
497.165,-167.118,-2.76496,-0.000361516,0,0,
498.073,-167.835,-2.80369,0.000316752,0,0,
498.073,-167.835,-2.80369,0.000316752,0,0,
497.706,-167.693,-2.80631,0.00036374,0,0,
497.706,-167.693,-2.80631,0.00036374,0,0,
497.63,-166.831,-2.77888,-0.000266416,0,0,
497.63,-166.831,-2.77888,-0.000266416,0,0,
497.655,-167.682,-2.80015,0.000586052,0,0,
497.655,-167.682,-2.80015,0.000586052,0,0,
497.723,-167.652,-2.80459,0.00036374,0,0,
497.723,-167.652,-2.80459,0.00036374,0,0,
497.735,-166.852,-2.78605,-0.000266416,0,0,
497.735,-166.852,-2.78605,-0.000266416,0,0,
497.796,-167.455,-2.80464,0.00036374,0,0,
497.796,-167.455,-2.80464,0.00036374,0,0,
497.324,-167.784,-2.76548,0.000524663,0,0,
497.324,-167.784,-2.76548,0.000524663,0,0,
497.626,-167.823,-2.79439,0.00036374,0,0,
497.626,-167.823,-2.79439,0.00036374,0,0,
497.882,-167.546,-2.79834,-4.23083e-05,0,0,
497.882,-167.546,-2.79834,-4.23083e-05,0,0,
497.172,-167.118,-2.7858,-0.000266416,0,0,
497.172,-167.118,-2.7858,-0.000266416,0,0,
497.456,-167.227,-2.80124,-4.23083e-05,0,0,
497.456,-167.227,-2.80124,-4.23083e-05,0,0,
497.523,-167.198,-2.80567,0.00036374,0,0,
497.523,-167.198,-2.80567,0.00036374,0,0,
497.052,-167.527,-2.76651,0.000524663,0,0,
497.052,-167.527,-2.76651,0.000524663,0,0,
497.754,-167.925,-2.79991,0.000316752,0,0,
497.754,-167.925,-2.79991,0.000316752,0,0,
497.61,-167.289,-2.79937,-4.23083e-05,0,0,
497.61,-167.289,-2.79937,-4.23083e-05,0,0,
497.678,-167.259,-2.8038,0.00036374,0,0,
497.678,-167.259,-2.8038,0.00036374,0,0,
497.207,-167.589,-2.76464,0.000524663,0,0,
497.207,-167.589,-2.76464,0.000524663,0,0,
497.473,-167.875,-2.79622,0.000586052,0,0,
497.473,-167.875,-2.79622,0.000586052,0,0,
497.764,-167.351,-2.7975,-4.23083e-05,0,0,
497.764,-167.351,-2.7975,-4.23083e-05,0,0,
497.703,-167.692,-2.80485,0.00036374,0,0,
497.703,-167.692,-2.80485,0.00036374,0,0,
497.715,-166.892,-2.78631,-0.000266416,0,0,
497.715,-166.892,-2.78631,-0.000266416,0,0,
497.775,-167.495,-2.8049,0.00036374,0,0,
497.775,-167.495,-2.8049,0.00036374,0,0,
497.546,-167.26,-2.77605,-0.000266416,0,0,
497.546,-167.26,-2.77605,-0.000266416,0,0,
497.606,-167.863,-2.79465,0.00036374,0,0,
497.606,-167.863,-2.79465,0.00036374,0,0,
497.86,-167.302,-2.79929,0.000797768,0,0,
497.86,-167.302,-2.79929,0.000797768,0,0,
497.902,-167.171,-2.79155,-0.000266416,0,0,
497.902,-167.171,-2.79155,-0.000266416,0,0,
496.686,-167.254,-2.79601,0.00139169,0,0,
496.686,-167.254,-2.79601,0.00139169,0,0,
497.597,-167.114,-2.80569,-4.23083e-05,0,0,
497.597,-167.114,-2.80569,-4.23083e-05,0,0,
497.032,-167.567,-2.76677,0.000524663,0,0,
497.032,-167.567,-2.76677,0.000524663,0,0,
497.734,-167.965,-2.80017,0.000316752,0,0,
497.734,-167.965,-2.80017,0.000316752,0,0,
497.59,-167.329,-2.79963,-4.23083e-05,0,0,
497.59,-167.329,-2.79963,-4.23083e-05,0,0,
497.658,-167.299,-2.80406,0.00036374,0,0,
497.658,-167.299,-2.80406,0.00036374,0,0,
497.187,-167.628,-2.7649,0.000524663,0,0,
497.187,-167.628,-2.7649,0.000524663,0,0,
497.453,-167.914,-2.79648,0.000586052,0,0,
497.453,-167.914,-2.79648,0.000586052,0,0,
497.744,-167.391,-2.79776,-4.23083e-05,0,0,
497.744,-167.391,-2.79776,-4.23083e-05,0,0,
497.683,-167.732,-2.80511,0.00036374,0,0,
497.683,-167.732,-2.80511,0.00036374,0,0,
497.695,-166.932,-2.78657,-0.000266416,0,0,
497.695,-166.932,-2.78657,-0.000266416,0,0,
497.755,-167.535,-2.80517,0.00036374,0,0,
497.755,-167.535,-2.80517,0.00036374,0,0,
497.526,-167.299,-2.77631,-0.000266416,0,0,
497.526,-167.299,-2.77631,-0.000266416,0,0,
497.68,-167.779,-2.79467,-4.23083e-05,0,0,
497.68,-167.779,-2.79467,-4.23083e-05,0,0,
497.84,-167.342,-2.79955,0.000797768,0,0,
497.84,-167.342,-2.79955,0.000797768,0,0,
497.882,-167.211,-2.79181,-0.000266416,0,0,
497.882,-167.211,-2.79181,-0.000266416,0,0,
496.666,-167.294,-2.79627,0.00139169,0,0,
496.666,-167.294,-2.79627,0.00139169,0,0,
497.456,-166.892,-2.79471,-0.000266416,0,0,
497.456,-166.892,-2.79471,-0.000266416,0,0,
497.012,-167.607,-2.76703,0.000524663,0,0,
497.012,-167.607,-2.76703,0.000524663,0,0,
497.714,-168.005,-2.80044,0.000316752,0,0,
497.714,-168.005,-2.80044,0.000316752,0,0,
497.57,-167.369,-2.79989,-4.23083e-05,0,0,
497.57,-167.369,-2.79989,-4.23083e-05,0,0,
497.638,-167.339,-2.80432,0.00036374,0,0,
497.638,-167.339,-2.80432,0.00036374,0,0,
497.166,-167.668,-2.76516,0.000524663,0,0,
497.166,-167.668,-2.76516,0.000524663,0,0,
497.433,-167.954,-2.79674,0.000586052,0,0,
497.433,-167.954,-2.79674,0.000586052,0,0,
497.724,-167.431,-2.79802,-4.23083e-05,0,0,
497.724,-167.431,-2.79802,-4.23083e-05,0,0,
497.792,-167.401,-2.80245,0.00036374,0,0,
497.792,-167.401,-2.80245,0.00036374,0,0,
496.552,-167.557,-2.79067,0.000458149,0,0,
496.552,-167.557,-2.79067,0.000458149,0,0,
497.236,-167.453,-2.80827,0.00036374,0,0,
497.236,-167.453,-2.80827,0.00036374,0,0,
497.372,-167.107,-2.76919,-0.000361516,0,0,
497.372,-167.107,-2.76919,-0.000361516,0,0,
497.335,-167.731,-2.80073,0.000586052,0,0,
497.335,-167.731,-2.80073,0.000586052,0,0,
497.626,-167.207,-2.80201,-4.23083e-05,0,0,
497.626,-167.207,-2.80201,-4.23083e-05,0,0,
497.565,-167.548,-2.80936,0.00036374,0,0,
497.565,-167.548,-2.80936,0.00036374,0,0,
497.397,-167.54,-2.77023,-0.000361516,0,0,
497.397,-167.54,-2.77023,-0.000361516,0,0,
497.619,-167.421,-2.79594,-4.23083e-05,0,0,
497.619,-167.421,-2.79594,-4.23083e-05,0,0,
497.557,-167.763,-2.80329,0.00036374,0,0,
497.557,-167.763,-2.80329,0.00036374,0,0,
497.57,-166.963,-2.78476,-0.000266416,0,0,
497.57,-166.963,-2.78476,-0.000266416,0,0,
497.63,-167.566,-2.80335,0.00036374,0,0,
497.63,-167.566,-2.80335,0.00036374,0,0,
497.643,-166.766,-2.78481,-0.000266416,0,0,
497.643,-166.766,-2.78481,-0.000266416,0,0,
497.667,-167.616,-2.80609,0.000586052,0,0,
497.667,-167.616,-2.80609,0.000586052,0,0,
497.474,-167.133,-2.77456,-0.000266416,0,0,
497.474,-167.133,-2.77456,-0.000266416,0,0,
497.633,-167.526,-2.80719,0.000586052,0,0,
497.633,-167.526,-2.80719,0.000586052,0,0,
497.197,-167.607,-2.76535,0.000524663,0,0,
497.197,-167.607,-2.76535,0.000524663,0,0,
497.464,-167.893,-2.79693,0.000586052,0,0,
497.464,-167.893,-2.79693,0.000586052,0,0,
497.755,-167.369,-2.79821,-4.23083e-05,0,0,
497.755,-167.369,-2.79821,-4.23083e-05,0,0,
497.822,-167.34,-2.80264,0.00036374,0,0,
497.822,-167.34,-2.80264,0.00036374,0,0,
496.587,-167.955,-2.78611,0.000458149,0,0,
496.587,-167.955,-2.78611,0.000458149,0,0,
497.494,-167.356,-2.80054,-4.23083e-05,0,0,
497.494,-167.356,-2.80054,-4.23083e-05,0,0,
497.656,-167.203,-2.80473,-4.23083e-05,0,0,
497.656,-167.203,-2.80473,-4.23083e-05,0,0,
497.091,-167.656,-2.76581,0.000524663,0,0,
497.091,-167.656,-2.76581,0.000524663,0,0,
497.357,-167.942,-2.7974,0.000586052,0,0,
497.357,-167.942,-2.7974,0.000586052,0,0,
497.648,-167.418,-2.79867,-4.23083e-05,0,0,
497.648,-167.418,-2.79867,-4.23083e-05,0,0,
497.587,-167.759,-2.80602,0.00036374,0,0,
497.587,-167.759,-2.80602,0.00036374,0,0,
497.511,-166.897,-2.7786,-0.000266416,0,0,
497.511,-166.897,-2.7786,-0.000266416,0,0,
497.536,-167.748,-2.79987,0.000586052,0,0,
497.536,-167.748,-2.79987,0.000586052,0,0,
497.604,-167.718,-2.8043,0.00036374,0,0,
497.604,-167.718,-2.8043,0.00036374,0,0,
497.617,-166.918,-2.78576,-0.000266416,0,0,
497.617,-166.918,-2.78576,-0.000266416,0,0,
497.677,-167.521,-2.80436,0.00036374,0,0,
497.677,-167.521,-2.80436,0.00036374,0,0,
497.447,-167.286,-2.77551,-0.000266416,0,0,
497.447,-167.286,-2.77551,-0.000266416,0,0,
497.601,-167.766,-2.79386,-4.23083e-05,0,0,
497.601,-167.766,-2.79386,-4.23083e-05,0,0,
497.761,-167.328,-2.79875,0.000797768,0,0,
497.761,-167.328,-2.79875,0.000797768,0,0,
497.803,-167.198,-2.791,-0.000266416,0,0,
497.803,-167.198,-2.791,-0.000266416,0,0,
497.215,-167.032,-2.78971,-0.000266416,0,0,
497.215,-167.032,-2.78971,-0.000266416,0,0,
497.498,-167.141,-2.80515,-4.23083e-05,0,0,
497.498,-167.141,-2.80515,-4.23083e-05,0,0,
497.237,-167.256,-2.76626,-0.000361516,0,0,
497.237,-167.256,-2.76626,-0.000361516,0,0,
497.636,-167.991,-2.79963,0.000316752,0,0,
497.636,-167.991,-2.79963,0.000316752,0,0,
497.491,-167.355,-2.79908,-4.23083e-05,0,0,
497.491,-167.355,-2.79908,-4.23083e-05,0,0,
497.43,-167.697,-2.80643,0.00036374,0,0,
497.43,-167.697,-2.80643,0.00036374,0,0,
497.354,-166.835,-2.77901,-0.000266416,0,0,
497.354,-166.835,-2.77901,-0.000266416,0,0,
497.379,-167.686,-2.80028,0.000586052,0,0,
497.379,-167.686,-2.80028,0.000586052,0,0,
497.447,-167.656,-2.80471,0.00036374,0,0,
497.447,-167.656,-2.80471,0.00036374,0,0,
497.459,-166.856,-2.78618,-0.000266416,0,0,
497.459,-166.856,-2.78618,-0.000266416,0,0,
497.52,-167.459,-2.80477,0.00036374,0,0,
497.52,-167.459,-2.80477,0.00036374,0,0,
497.29,-167.223,-2.77592,-0.000266416,0,0,
497.29,-167.223,-2.77592,-0.000266416,0,0,
497.444,-167.703,-2.79428,-4.23083e-05,0,0,
497.444,-167.703,-2.79428,-4.23083e-05,0,0,
497.606,-167.55,-2.79847,-4.23083e-05,0,0,
497.606,-167.55,-2.79847,-4.23083e-05,0,0,
497.768,-167.397,-2.80266,-4.23083e-05,0,0,
497.768,-167.397,-2.80266,-4.23083e-05,0,0,
497.686,-166.721,-2.78436,-0.000266416,0,0,
497.686,-166.721,-2.78436,-0.000266416,0,0,
497.711,-167.571,-2.80564,0.000586052,0,0,
497.711,-167.571,-2.80564,0.000586052,0,0,
496.893,-167.796,-2.77511,0.000458149,0,0,
496.893,-167.796,-2.77511,0.000458149,0,0,
497.542,-167.939,-2.79538,0.000586052,0,0,
497.542,-167.939,-2.79538,0.000586052,0,0,
497.61,-167.909,-2.79981,0.00036374,0,0,
497.61,-167.909,-2.79981,0.00036374,0,0,
497.623,-167.109,-2.78128,-0.000266416,0,0,
497.623,-167.109,-2.78128,-0.000266416,0,0,
497.683,-167.712,-2.79987,0.00036374,0,0,
497.683,-167.712,-2.79987,0.00036374,0,0,
497.817,-167.174,-2.79258,-0.000266416,0,0,
497.817,-167.174,-2.79258,-0.000266416,0,0,
496.991,-168.031,-2.77621,0.000458149,0,0,
496.991,-168.031,-2.77621,0.000458149,0,0,
497.569,-167.649,-2.80537,-0.00037679,0,0,
497.569,-167.649,-2.80537,-0.00037679,0,0,
497.929,-167.366,-2.79845,0.000797768,0,0,
497.929,-167.366,-2.79845,0.000797768,0,0,
496.593,-167.471,-2.79098,0.00139169,0,0,
496.593,-167.471,-2.79098,0.00139169,0,0,
497.504,-167.331,-2.80066,-4.23083e-05,0,0,
497.504,-167.331,-2.80066,-4.23083e-05,0,0,
497.572,-167.302,-2.80509,0.00036374,0,0,
497.572,-167.302,-2.80509,0.00036374,0,0,
497.101,-167.631,-2.76593,0.000524663,0,0,
497.101,-167.631,-2.76593,0.000524663,0,0,
497.368,-167.917,-2.79751,0.000586052,0,0,
497.368,-167.917,-2.79751,0.000586052,0,0,
497.659,-167.393,-2.79879,-4.23083e-05,0,0,
497.659,-167.393,-2.79879,-4.23083e-05,0,0,
497.727,-167.363,-2.80322,0.00036374,0,0,
497.727,-167.363,-2.80322,0.00036374,0,0,
496.873,-167.835,-2.77537,0.000458149,0,0,
496.873,-167.835,-2.77537,0.000458149,0,0,
497.522,-167.979,-2.79564,0.000586052,0,0,
497.522,-167.979,-2.79564,0.000586052,0,0,
497.719,-167.578,-2.79716,0.00036374,0,0,
497.719,-167.578,-2.79716,0.00036374,0,0,
497.131,-167.412,-2.79586,0.00036374,0,0,
497.131,-167.412,-2.79586,0.00036374,0,0,
497.257,-167.507,-2.80273,-4.23083e-05,0,0,
497.257,-167.507,-2.80273,-4.23083e-05,0,0,
497.298,-167.092,-2.79568,-0.000266416,0,0,
497.298,-167.092,-2.79568,-0.000266416,0,0,
497.399,-166.904,-2.77836,-0.000361516,0,0,
497.399,-166.904,-2.77836,-0.000361516,0,0,
497.363,-167.527,-2.8099,0.000586052,0,0,
497.363,-167.527,-2.8099,0.000586052,0,0,
497.23,-167.272,-2.7681,-0.000361516,0,0,
497.23,-167.272,-2.7681,-0.000361516,0,0,
497.629,-168.007,-2.80146,0.000316752,0,0,
497.629,-168.007,-2.80146,0.000316752,0,0,
497.484,-167.371,-2.80092,-4.23083e-05,0,0,
497.484,-167.371,-2.80092,-4.23083e-05,0,0,
497.525,-166.956,-2.79387,-0.000266416,0,0,
497.525,-166.956,-2.79387,-0.000266416,0,0,
497.081,-167.671,-2.76619,0.000524663,0,0,
497.081,-167.671,-2.76619,0.000524663,0,0,
497.348,-167.957,-2.79777,0.000586052,0,0,
497.348,-167.957,-2.79777,0.000586052,0,0,
497.639,-167.433,-2.79905,-4.23083e-05,0,0,
497.639,-167.433,-2.79905,-4.23083e-05,0,0,
497.706,-167.403,-2.80348,0.00036374,0,0,
497.706,-167.403,-2.80348,0.00036374,0,0,
496.853,-167.875,-2.77563,0.000458149,0,0,
496.853,-167.875,-2.77563,0.000458149,0,0,
